,Link,Job Title,Company,Rating,Location,Salary,Date
761,https://in.indeed.com/rc/clk?jk=46ca171ad390cf13&fccid=db3fecc740c62b3d&vjs=3,Data Analyst,CreditAccess Grameen,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
762,https://in.indeed.com/rc/clk?jk=649c18932016320f&fccid=afe30394bfba1470&vjs=3,Associate - Data Visualization,Genpact,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
763,https://in.indeed.com/rc/clk?jk=7502e9711fb3c57a&fccid=5a77a05a350d3e0b&vjs=3,Business Analyst / Data Analyst,IBST,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
764,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DBriONnaJdTgfei60U6lBr5chMtzmVpiKf-xLu7p0k0axft_eb0hkjZo1LTPOalsg_FCvCG6N7QaKYZD9APp3ekhW9jBnaUzXQxqGGswf9cGjTBt-D0U2utvzHRI1-Q1FCIJL81YjTZoXNwabFzdkWEoT3qFLtU3xSqxUy6rpwqTkM7DQ81P-k7jV4EFDwbq4lhTHGH5kZhLkXiQ4KQTXbWn7G78flC7IYiEdMB2jOBOAfp-vMbspqn664qStmzzbasnjljl4HDbx4QJTu5ms09l0hjPFV8tk1LrFjAAO1hRBOBnUvXBj-xQgGcxyPRYkEl_vKqCH82dyrrdJk8q6lJtqCnHK_JzQrUMgFQangSvTh43lCBYekl2ZAQLzazzUcacQyDYxyaWa-6Y_DDglCgAjvNjjVwXfJKh2xbLsXHvXBQYAWp7AKOSeXrVFF3LYvZkRcOHQSN2yvws2F2FG4aAM0c1c7s7rHSnCYH77FKCg==&xkcb=SoD7-_M3VpLAEowNMZ0IbzkdCdPP&p=13&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
765,https://in.indeed.com/rc/clk?jk=46bea7b5837bbd2b&fccid=2aa65796b24412ba&vjs=3,Analyst/Senior Research Analyst,Arizton Advisory and Intelligence,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 27 days ago
766,https://in.indeed.com/rc/clk?jk=12307dc6d5086616&fccid=0f63e537c80f169b&vjs=3,Business Analyst PDM+ team,Volvo Group,4.2,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
767,https://in.indeed.com/rc/clk?jk=41d2eda8361e6ddc&fccid=09247c652b647d02&vjs=3,Product Analyst,Brunel,3.9,"Bengaluru, Karnataka",N/A,PostedToday
768,https://in.indeed.com/rc/clk?jk=ef4500606a767ca1&fccid=dd45c013204203ac&vjs=3,Business Analyst,Lollypop,2.3,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
769,https://in.indeed.com/rc/clk?jk=597053a1470fd868&fccid=16a97ed26c75bf2d&vjs=3,Risk - Analytics & Reporting - Analyst - Bengaluru,Goldman Sachs,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 24 days ago
770,https://in.indeed.com/rc/clk?jk=0378792f43d591c0&fccid=d7fc01ff508f718c&vjs=3,Product Analyst,Inspirion Digital Solutions,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
771,https://in.indeed.com/rc/clk?jk=15af01a4f4321561&fccid=c46d0116f6e69eae&vjs=3,"Quant Analytics- SAS, SQL, Altreyx","JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 19 days ago
772,https://in.indeed.com/rc/clk?jk=da6462c1d3a1c45b&fccid=6dbc2d7ff3d50879&vjs=3,Marketing and Business Development Analyst,Sattva,N/A,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 11 days ago
773,https://in.indeed.com/rc/clk?jk=3c489823c8cba72d&fccid=45cb5ea58b835304&vjs=3,Marketing Analyst,Quess IT Staffing,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 5 days ago
774,https://in.indeed.com/rc/clk?jk=03afff367449d914&fccid=52aa0eef85e64e04&vjs=3,Data Analyst,Darshini management solutions,N/A,"Bengaluru, Karnataka","₹1,50,000 - ₹3,00,000 a year",PostedPosted 30+ days ago
775,https://in.indeed.com/rc/clk?jk=609aca7a3b84be13&fccid=189b4377c880f7e5&vjs=3,Business Operations Senior Analyst,Unisys,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 3 days ago
776,https://in.indeed.com/rc/clk?jk=b758b9b15b13b40c&fccid=ecbcf39e93faeaff&vjs=3,Data Steward - Analyst,Information Services Group,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
777,https://in.indeed.com/rc/clk?jk=0a9a27d025170cc0&fccid=df6948c9b8da6236&vjs=3,Senior Analyst - Referential Data,Société Générale,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
778,https://in.indeed.com/rc/clk?jk=186cb4b6ae432a75&fccid=c46d0116f6e69eae&vjs=3,CCB Risk - Fraud Data Analytics & Reporting - Asssociate,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 17 days ago
779,https://in.indeed.com/rc/clk?jk=6de3b61d286f42ed&fccid=afe30394bfba1470&vjs=3,Assistant Manager-Data Visualization,Genpact,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
780,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DDbSFVGmHyqcgjpqMh2LYMeiO5lv3_i6UDaMJf7TvKSo--d-13TMvME0sAiZrBR-AGPcfC4O_f_5rdihtVKH4ktHtTbpP0gCfMM0IorRO8c2i5Zj9fJ5bnlij_Z5bB64DgsPzLZ7waopxEz18e-XyItgRF066lCptEAVnL2Cw37ACayPJ6ybcOWlE8DXU7Qr4HIs7HSEbXWzKyXrESXPLmECP_XD4Aa5O4y5pguefbV26HBBHHJhjBbwj6YBlNKzmoS67TLdvw5AUMYTSk8pijaff2EuTfPRxpuAI1N6ZrVuQeLgh8t1OIDrsadvWkjiKN-69azvoKRaQ6J77l_uDpixwAsABy_DZYPwhTddJsCKJthLAE8fzz6UX1LH_IWXmBU2FRDyg_iRRUDB0YApXWQnETBmXpwvAUwz408fes4FmLW7IJbP98QLhYCPlXq0A-9dvCInNLOhdaCucqvZi3Px37bTluZynU41GH0O6rzyg==&xkcb=SoAo-_M3VpLfejwsbp0IbzkdCdPP&p=14&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
781,https://in.indeed.com/rc/clk?jk=ddaecffb86784f98&fccid=cd22d01053af7669&vjs=3,"Business Analyst, Global Finance Ops Reporting & Analytics",Oracle,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
782,https://in.indeed.com/rc/clk?jk=149f1fa456372a94&fccid=8860dd252e565f8d&vjs=3,Infometry – Tableau Developer – Data Warehousing/Business Intelligence,0-1 year,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
783,https://in.indeed.com/rc/clk?jk=979de89c3c036dfb&fccid=167aa4ca2fe7d8e6&vjs=3,Associate IT Product Analyst,Shell,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 11 days ago
784,https://in.indeed.com/rc/clk?jk=e48ddcda0c1b91f1&fccid=c46d0116f6e69eae&vjs=3,Product Analyst - Mobile Application,"JPMorgan Chase Bank, N.A.",3.9,"Bengaluru, Karnataka",N/A,PostedPosted 24 days ago
785,https://in.indeed.com/rc/clk?jk=ed5b6a85b5bdbe7e&fccid=5249cd8e17163cb5&vjs=3,Senior Data Analyst,Standard Chartered,4.1,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
786,https://in.indeed.com/rc/clk?jk=df61de50a70cb9d9&fccid=906e0ed766138448&vjs=3,Sr. Quality Analyst,NTT Ltd.,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
787,https://in.indeed.com/rc/clk?jk=f70d78480ebf225d&fccid=afe30394bfba1470&vjs=3,Process Associate - Data Visualization,Genpact,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
788,https://in.indeed.com/rc/clk?jk=27cdaa9787b25e83&fccid=402f23c7b01ca527&vjs=3,"Sr Business Analyst, Service Excellence",Lowe's,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
789,https://in.indeed.com/rc/clk?jk=c8376a9f0704ea78&fccid=19393daddd5b324a&vjs=3,Product Analyst I,MiQ Digital,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 21 days ago
790,https://in.indeed.com/rc/clk?jk=6db16f195f9ddc56&fccid=b839f9af280b111f&vjs=3,Senior Business Analyst,CAE Inc.,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 6 days ago
791,https://in.indeed.com/rc/clk?jk=b438794916215f89&fccid=65b5f2aba4dbd31f&vjs=3,Senior Clinical Technical Analyst,GE Healthcare,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 7 days ago
792,https://in.indeed.com/rc/clk?jk=49cc3db5179f8798&fccid=170dafc5aba5f055&vjs=3,BI Analyst,Yara,4.3,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
793,https://in.indeed.com/rc/clk?jk=634b8774acc9f3a0&fccid=f1d8e147024abb3f&vjs=3,Business Advisry Analyst,Deutsche Bank,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
794,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DBdqYhJYv4AwA0e183hw4RkCmxT56VskaugDcQcGWZXuZX2oi0vf28GgcpGMaIufeTTt4gxYr-w5HIq_G-_WDUC9GQf0WaKsjWGP8P8VnYJ8o6d0BZ0I-IQKRyiqfqCJkRX7dPEJrYL85OjHIqM9ePgcPeLmmqoVBHdmj4pCznIeEJgsXHRh3gcJ1fIwOukHR3oGoOVYAZVFbdFDAvbOvRF0TvAfjQ8h23xYUJUmDgy-javtx-GzzT-u9XOrNmdQ2oVfkrfCaxlcx9yNHGXpoaiwzYb26M9WvzW6j-57_WXTcZpR869cPkOzVmxF6zwYxr2u30fDoqhvYa5UX1i-70DzkMwtCnLkWRX4rQdjcwkGwU-tz06OujjYmLabdmrqfnG6RzlviJUn31xvC1gPPWUN2HKHAVt5C1lGsUaERA_CUxdoV1uyivZnE0F3mwqhAWqmh5KUwb7qnPybfo5K9FStAE3fB9lHtHWTpGNUENFsQ==&xkcb=SoD--_M3VpLel-Ritx0IbzkdCdPP&p=13&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
795,https://in.indeed.com/rc/clk?jk=8c5d535748129e82&fccid=f89deb5a97c7738a&vjs=3,Business Intelligence Analyst,Adobe,4.3,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
796,https://in.indeed.com/rc/clk?jk=e4579e56d9e1a8e2&fccid=40a4c5390ac10de9&vjs=3,Lead Data Analyst – 2nd LOD,Silicon Valley Bank,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
797,https://in.indeed.com/rc/clk?jk=5893fcca4460cfb2&fccid=a59cf55b5265bc75&vjs=3,Automation Process Analyst,Alcon,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
798,https://in.indeed.com/rc/clk?jk=9454142e3fda540c&fccid=df6948c9b8da6236&vjs=3,Business Analyst - Big Data,Société Générale,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
799,https://in.indeed.com/rc/clk?jk=0f05eaedd7a5119a&fccid=126e3afd205caa95&vjs=3,Business Analyst III,Thermo Fisher Scientific,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 3 days ago
800,https://in.indeed.com/rc/clk?jk=14b7342848ec98ac&fccid=906e0ed766138448&vjs=3,Power BI Reporting,NTT Ltd.,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
801,https://in.indeed.com/rc/clk?jk=07f5287d5e663435&fccid=6e3ab497868f8cc6&vjs=3,Analyst Analytics-India (Data Analytics - Azure or MSBI Analytics),"Kennametal, Inc.",3.5,"Bengaluru, Karnataka",N/A,PostedPosted 21 days ago
802,https://in.indeed.com/rc/clk?jk=46c198532399134c&fccid=5bcd1ef0a7f4fb99&vjs=3,Business analytics Intermediate Analyst,Citi,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 12 days ago
803,https://in.indeed.com/rc/clk?jk=aa4dcd6013812025&fccid=535de7c767791408&vjs=3,"Analyst, B2B Sales Applications",Ralph Lauren,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
804,https://in.indeed.com/rc/clk?jk=7620d700337b23fa&fccid=402f23c7b01ca527&vjs=3,Senior Analyst - Online Producer,Lowe's,3.5,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 17 days ago
805,https://in.indeed.com/rc/clk?jk=207c484421da70f1&fccid=c8eabfdb4fcf2d28&vjs=3,Data Management & Business Intelligence- Developer,HP,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
806,https://in.indeed.com/rc/clk?jk=05fd333cb858536b&fccid=2d0740e02e80cf22&vjs=3,Group Manager – PLM Data Analytics,Airbus,4.2,"Bengaluru, Karnataka",N/A,PostedPosted 16 days ago
807,https://in.indeed.com/rc/clk?jk=c31c6d62f2048e96&fccid=b25343f021fb51d7&vjs=3,Risk Analyst,Mercedes-Benz Research and Development India...,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
808,https://in.indeed.com/rc/clk?jk=7b5eb66ad79bf52e&fccid=15f43d82dc901ff2&vjs=3,Sr F&B OB Project Management Analyst,TARGET,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 2 days ago
809,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DBCvIEt7ybjIKYAU9zXiHxZq73vLriTHKqXQzyBbo3qzAPKZZbQC4w44o_2wHmXKIrAaJZeaZjQ5rAavpsdbBKN_wY9KMwB9ovlVl304BKHISsBp13b4aIxpYS4A0Am1LVl8Nitbblm1vFdLk2R0FuqOhpm68XICJLWJJb978J0p-QsJQwOuccHoln1tRn-YPRetQzGYkRqRyqeYewxs0ugM6uifpz4nKnGdknZqdmhEg8wB18mtKsdCJQSpkh2_ieIVIOZ-2lvKf7yM2E9rNMAnjStslHVtYajBSl0EPQoOoLbtnFlBgg9iGx_xGaW3mzdMEtY9ZJp7pjvTE7lXHA27U5Z4xd4K4LR8Pd1sMrP3bjV7vZwyL5DvlNlkYZWnervDq1newJgcQKop0zKMk9X_op-dJCZhX71sDFrShNbw4ypLBVV_4u355YKUUWo1mj1MdyWXd7JcuPSDkjRup77yQmpVInc-LaaAmZ0U7uIjg==&xkcb=SoCf-_M3VpLeNhR86h0IbzkdCdPP&p=13&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
810,https://in.indeed.com/rc/clk?jk=3cea6c9a32012893&fccid=9a4ef37e906f7546&vjs=3,"Business Analyst, Reporting and Analytics",Ocwen Financial,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 18 days ago
811,https://in.indeed.com/rc/clk?jk=92f455daae433d26&fccid=6976e9e5afa3c200&vjs=3,Market Research Analyst,ArtPark,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
812,https://in.indeed.com/rc/clk?jk=98a2c66911d51451&fccid=5bcd1ef0a7f4fb99&vjs=3,Senior Business Analyst (Analytics),Citi,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
813,https://in.indeed.com/rc/clk?jk=eff1b7555f101829&fccid=df6948c9b8da6236&vjs=3,Business Analyst- Learning Management Systems and Processes,Société Générale,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 19 days ago
814,https://in.indeed.com/rc/clk?jk=e712faf82649abf1&fccid=c5679bf29a1db253&vjs=3,Sr . Data Analytics,Siemens Healthineers,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 18 days ago
815,https://in.indeed.com/rc/clk?jk=bda1e6d34eef0fe0&fccid=9de52fa9ca5b17cd&vjs=3,Manager - Modelling / Data Science - Analytics,Merkle,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
816,https://in.indeed.com/rc/clk?jk=ef99567ac4e81d26&fccid=39cdc80b98113925&vjs=3,Analyst,Clarivate,3.4,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
817,https://in.indeed.com/rc/clk?jk=9028ecd6bbcc93f9&fccid=df6948c9b8da6236&vjs=3,Senior Analyst - Collateral & Risk Operations,Société Générale,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 11 days ago
818,https://in.indeed.com/rc/clk?jk=70901860192769f5&fccid=39db4225436c86bc&vjs=3,Business Intelligence Unit-HO & SUPPORT-BIU (Business Intelligence Unit),Kotak Mahindra,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 25 days ago
819,https://in.indeed.com/rc/clk?jk=bc22d91ace6e2cff&fccid=a4e4e2eaf26690c9&vjs=3,Senior Analyst-Operations Excellence,Accenture,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
820,https://in.indeed.com/rc/clk?jk=ed9eda49b3926c22&fccid=38b4474838e7b7a1&vjs=3,Associate PMO Analyst,ABB,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
821,https://in.indeed.com/rc/clk?jk=62b46f66ad21325e&fccid=68d0e0954a811351&vjs=3,Senior Analyst,Merck KGaA Darmstadt Germany,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
822,https://in.indeed.com/rc/clk?jk=fd7b6ae56a627e4f&fccid=50e717b545bb98e3&vjs=3,Business Analyst,Appstrail,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
823,https://in.indeed.com/rc/clk?jk=944c7235f92e0dcd&fccid=f420647fada2dfdd&vjs=3,Data Analyst,Thompsons HR Consulting,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
824,https://in.indeed.com/rc/clk?jk=40c96a1bf2da293f&fccid=402f23c7b01ca527&vjs=3,Analyst - Brand Advocate,Lowe's,3.5,"Remote in Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
825,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DA5SSEZYNQmb6aO9ewofuYqkDLLHy_tGwGzGBv65kzb7zKEp9V9xqP3LXcRupdH6O0Yuiyb13mlgAJb_YX7jyL3gbRHZubvYbJbdOyT9cfpcU9GIj6lZV23Goj-hnAm4qDOpWs4-Crd9IdhsbYUlZpS0ZX_WOXxuOSIPzIlMBV1s4wjXwf2wnYP7OQEl4n5nambQtXKTGWiTujX8_9UFbDOWobIuJfbJzIDYgyHpqN1txYFw5_J6jqihVMa2HAqxcP-HN5kVrgGKRViRb5rkN8jP2sQbLQ5xM8z62FlzW2DGBY9DNxuD33pq-lzhGOuNrsYXLoItaT4YEQ_cYdk5nMf_D1XSb7siC4QjOFlcoPstxu6LhWDDgVgUCP08TrhXunABE7-kRN2s7z9KeXcmj4UgerozL_NnVd3DSpwWuIevTWdkkO9SrWYp1sLsQcZQc7SzhtNq5VU5P4NU_dYpS1llAUHxWe5q9UYZVk_lbEV0Q==&xkcb=SoBg-_M3VpLdfwyS9x0ObzkdCdPP&p=14&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
826,https://in.indeed.com/rc/clk?jk=54c61d46922e3fe4&fccid=9da22393dad0b437&vjs=3,Social Media Analyst,Faststream Technologies,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
827,https://in.indeed.com/rc/clk?jk=adc882db5a9ec7b0&fccid=fe2d21eef233e94a&vjs=3,"Financial Analyst, Delivery Experience Finance",ASSPL - Karnataka,3.5,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
828,https://in.indeed.com/rc/clk?jk=71795f14068880bc&fccid=189b4377c880f7e5&vjs=3,ServiceNow Business Analyst,Unisys,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
829,https://in.indeed.com/rc/clk?jk=f9d86e46dcb8126d&fccid=1544766d4c2915b0&vjs=3,Client Technology Technology Business Analyst,EY,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 12 days ago
830,https://in.indeed.com/rc/clk?jk=47f5c9a98a79a1de&fccid=ee907cb7fb9f5ea8&vjs=3,Business Analyst for the Pre-Sales/Solutions Team,Nanobi,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
831,https://in.indeed.com/rc/clk?jk=f0e7ba4c3400a15e&fccid=c8eabfdb4fcf2d28&vjs=3,Senior Analytics Data Engineer,HP,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
832,https://in.indeed.com/rc/clk?jk=d9a0898550fa6d75&fccid=1544766d4c2915b0&vjs=3,Senior Analyst - Tech Consulting - National - Data & Analytics - Bangalore 12,EY,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
833,https://in.indeed.com/rc/clk?jk=ae47dd35a104e4eb&fccid=5e964c4afc56b180&vjs=3,Operate Services - Data Analytics - Senior Associate 2 - Bangalore,PwC,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
834,https://in.indeed.com/rc/clk?jk=66bab750409c8ca3&fccid=14ea397ec00159e2&vjs=3,Business Intelligence Developer,Solutionec,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
835,https://in.indeed.com/rc/clk?jk=481da269dfb9e0a3&fccid=6d159578f3641f34&vjs=3,Business Analyst,MyYogaTeacher,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
836,https://in.indeed.com/rc/clk?jk=012fb85cc003a919&fccid=e7de5238ae83770d&vjs=3,Analyst-Property Reporting,Tesco,3.6,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
837,https://in.indeed.com/rc/clk?jk=737e27be3d2ded93&fccid=2510fa45f44975fc&vjs=3,Business Analyst,Kaseya,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 5 days ago
838,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A0sLjryQUNkc81K2goHfqpo9JHml6Vo2yWT4XuRGLXtsN7afMoSAWdBecNwvrHUtCml2fyFLgVE1sfQWF7pkveY6fi3tZEIR8v_wYWixq_bO8KiKCVALewkE8i88Ougzuj98dAl4NaiUBe01rDRPoFww8OC5T91DApVvTvFc9xV9l1owHChyhTvkR4eimFpW5d8dtxZf8HLJeWh2LHfiyFqMtNBMiHPOLefr7j86vjDNRR3AXRO3pb0eVGV1yVy-a--UU_NsEvQpg3hULdDU-50oeMvvd4xRSHJ9wvJdIQvdL_cRgbyQ1pbq0qoV5gzr1I-AwfpZalUxcsVRDRRXibK_LcVehf7n8ozFLWreeS-NZbNM_X8R1evbKxFeasMAHX0mIyR55l5KCkxhOqvyhSWj-4e6vwSG4AdgO-OG8omtczZ4YT3pSoMRI3oxX2UYGoI4QUWDKdMuv-FU5tz-4DNa-ePAKrtRE8hbTx7Jz4IkCk5sUHeyKFf7aDK8cqQqInDVniU8IjOeFIAFIRP9cQQ_vPddJOQHa6jNpKR9GjQ3AvE-y7Zlw2LAkeBwAjXpzBXf5zAFQF_Sig5300CL-ZHzxlXuQrgZdNqfggk4DU2qWMEZH203UJuG5ewcEyXyt7Q31UaybL4g==&xkcb=SoCD-_M3VpLchPxitx0JbzkdCdPP&p=12&fvj=0&vjs=3,Senior Quantitative Analytics Specialist,WELLS FARGO BANK,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
839,https://in.indeed.com/rc/clk?jk=6fe3458eb8b94357&fccid=b25343f021fb51d7&vjs=3,Senior Program Manager - Data analytics,Mercedes-Benz Research and Development India...,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
840,https://in.indeed.com/rc/clk?jk=167610902b6de636&fccid=dabce2f89325b65f&vjs=3,Performance Analyst,Fluence Energy,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 27 days ago
841,https://in.indeed.com/rc/clk?jk=c3f52331230b6cff&fccid=5e964c4afc56b180&vjs=3,Data & Analytics Tech - Azure - Manager,PwC,4.0,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
842,https://in.indeed.com/rc/clk?jk=a879d512efeb6928&fccid=0b34f5e02a1add35&vjs=3,Product Analyst,Parallel,N/A,"Bengaluru, Karnataka",N/A,PostedPosted 4 days ago
843,https://in.indeed.com/rc/clk?jk=8312f808075ddb89&fccid=1544766d4c2915b0&vjs=3,Client Technology: Operations & Support - Managed Services- Change Management Analyst,EY,3.9,"Bengaluru, Karnataka",N/A,PostedPosted 16 days ago
844,https://in.indeed.com/rc/clk?jk=6872c500767848d5&fccid=4b841d912d46e4fd&vjs=3,Business Analyst,Luxoft,4.5,"Bengaluru, Karnataka",N/A,PostedPosted 10 days ago
845,https://in.indeed.com/company/Innovatily/jobs/Marketing-Research-Analyst-e1da0a52190ece49?fccid=7effc8cb4183316e&vjs=3,Marketing Research Analyst,Innovatily,N/A,"Bengaluru, Karnataka","₹3,00,000 a year",PostedPosted 3 days ago
846,https://in.indeed.com/rc/clk?jk=ccb5a406b78c66c2&fccid=40a4c5390ac10de9&vjs=3,Data Operations Analyst,Silicon Valley Bank,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
847,https://in.indeed.com/rc/clk?jk=dad0374b14053f54&fccid=4a3a2b1eb3ec0691&vjs=3,"Business Analyst, VP",NatWest Group,3.7,"Bengaluru, Karnataka",N/A,PostedPosted 4 days ago
848,https://in.indeed.com/rc/clk?jk=8d1795632cdf8c48&fccid=afe30394bfba1470&vjs=3,Business Analyst - Data Scientist,Genpact,3.8,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
849,https://in.indeed.com/rc/clk?jk=13186ae23ba1d8b3&fccid=2dda8667d8de78d8&vjs=3,Tableau Developer,"Take-Two Interactive Software, Inc.",N/A,"Bengaluru, Karnataka",N/A,PostedPosted 30+ days ago
